date,round,team,model_pct,model_state_matches,pm_raw_pct,pm_devig_pct,inserted_at
2026-06-28,sf,Argentina,58.82,72,59.5,57.999,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Australia,2.1,72,2.05,1.998,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Austria,2.938,72,2.15,2.096,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Belgium,11.318,72,10.5,10.235,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Bosnia and Herzegovina,1.172,72,0.85,0.829,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Brazil,24.082,72,28.0,27.294,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Canada,5.81,72,3.35,3.266,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Cape Verde,0.582,72,1.35,1.316,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Colombia,15.598,72,17.5,17.059,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Croatia,6.45,72,3.8,3.704,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Curacao,0.0,72,,,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Czechia,0.0,72,,,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,DR Congo,1.112,72,1.1,1.072,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Ecuador,8.626,72,2.85,2.778,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Egypt,3.676,72,3.8,3.704,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,England,41.5,72,36.5,35.579,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,France,39.738,72,51.5,50.201,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Germany,19.156,72,17.5,17.059,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Ghana,1.446,72,3.05,2.973,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Haiti,0.0,72,,,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Iran,0.0,72,,,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Iraq,0.0,72,,,2026-07-04T15:36:55.88791+00:00
2026-06-28,sf,Ivory Coast,4.078,72,2.65,2.583,2026-07-04T15:36:55.88791+00:00
