date,team,model_pct,pm_pct,kalshi_pct,consensus_pct,abs_pp,rel_pct,inserted_at,mle_pct,pool_pct,pm_bid,pm_ask,kalshi_bid,kalshi_ask
2026-06-14,Colombia,1.336,1.55,1.65,1.536,-0.2,15.0,2026-06-14T11:30:04.396705+00:00,4.728,2.59,1.5,1.6,1.6,1.7
2026-06-14,Croatia,1.811,0.85,0.75,0.768,1.043,-57.6,2026-06-14T11:30:04.396705+00:00,2.023,1.972,,,0.7,0.8
2026-06-14,Curacao,0.0,0.1,,0.096,-0.096,31897.4,2026-06-14T11:30:04.396705+00:00,0.0,0.0,,0.1,,
2026-06-14,Czechia,0.152,0.25,,0.24,-0.088,57.8,2026-06-14T11:30:04.396705+00:00,0.26,0.205,,,,
2026-06-14,DR Congo,0.028,0.1,,0.096,-0.068,245.3,2026-06-14T11:30:04.396705+00:00,0.05,0.038,,,,
2026-06-14,Ecuador,1.044,0.75,0.75,0.72,0.324,-31.1,2026-06-14T11:30:04.396705+00:00,1.599,1.332,0.7,0.8,0.7,0.8
2026-06-14,Egypt,0.098,0.25,0.15,0.192,-0.094,96.3,2026-06-14T11:30:04.396705+00:00,0.265,0.166,,,0.1,0.2
2026-06-14,England,11.823,9.65,10.35,9.599,2.224,-18.8,2026-06-14T11:30:04.396705+00:00,7.032,9.396,9.6,9.7,10.3,10.4
2026-06-14,France,15.088,16.35,16.7,15.863,-0.774,5.1,2026-06-14T11:30:04.396705+00:00,7.447,10.924,16.3,16.4,16.6,16.8
2026-06-14,Germany,4.469,5.15,5.05,4.896,-0.426,9.5,2026-06-14T11:30:04.396705+00:00,6.709,5.643,5.1,5.2,5.0,5.1
2026-06-14,Ghana,0.013,0.15,0.15,0.144,-0.131,982.6,2026-06-14T11:30:04.396705+00:00,0.036,0.023,0.1,0.2,0.1,0.2
2026-06-14,Haiti,0.0,0.1,0.15,0.12,-0.12,59895.2,2026-06-14T11:30:04.396705+00:00,0.0,0.0,,0.1,0.1,0.2
2026-06-14,Iran,0.032,0.15,0.15,0.144,-0.112,357.1,2026-06-14T11:30:04.396705+00:00,0.477,0.126,0.1,0.2,0.1,0.2
2026-06-14,Iraq,0.0,0.1,,0.096,-0.096,47896.2,2026-06-14T11:30:04.396705+00:00,0.008,0.001,,0.1,,
2026-06-14,Ivory Coast,0.379,0.35,0.35,0.336,0.043,-11.4,2026-06-14T11:30:04.396705+00:00,0.298,0.346,,,0.3,0.4
2026-06-14,Japan,0.981,1.65,1.45,1.488,-0.506,51.6,2026-06-14T11:30:04.396705+00:00,1.253,1.143,1.6,1.7,1.4,1.5
2026-06-14,Jordan,0.001,0.1,,0.096,-0.095,13613.2,2026-06-14T11:30:04.396705+00:00,0.012,0.003,,0.1,,
2026-06-14,Mexico,0.363,1.25,2.0,1.56,-1.197,329.4,2026-06-14T11:30:04.396705+00:00,0.771,0.545,1.2,1.3,1.8,2.2
2026-06-14,Morocco,1.118,2.15,2.05,2.016,-0.898,80.4,2026-06-14T11:30:04.396705+00:00,1.701,1.421,2.1,2.2,2.0,2.1
2026-06-14,Netherlands,4.753,5.05,5.75,5.184,-0.43,9.1,2026-06-14T11:30:04.396705+00:00,5.054,5.051,5.0,5.1,5.7,5.8
2026-06-14,New Zealand,0.002,0.1,,0.096,-0.094,4073.6,2026-06-14T11:30:04.396705+00:00,0.002,0.002,,0.1,,
2026-06-14,Norway,1.544,2.45,2.45,2.352,-0.808,52.3,2026-06-14T11:30:04.396705+00:00,2.018,1.819,2.4,2.5,2.4,2.5
2026-06-14,Panama,0.009,0.1,,0.096,-0.087,954.9,2026-06-14T11:30:04.396705+00:00,0.011,0.01,,0.1,,
2026-06-14,Paraguay,0.091,0.15,0.15,0.144,-0.052,57.4,2026-06-14T11:30:04.396705+00:00,0.242,0.154,0.1,0.2,0.1,0.2
2026-06-14,Portugal,7.527,11.35,12.1,11.255,-3.728,49.5,2026-06-14T11:30:04.396705+00:00,8.207,8.1,11.3,11.4,11.9,12.3
2026-06-14,Qatar,0.0,0.1,,0.096,-0.096,95892.3,2026-06-14T11:30:04.396705+00:00,0.005,0.001,,,,
2026-06-14,Saudi Arabia,0.001,0.1,,0.096,-0.095,13613.2,2026-06-14T11:30:04.396705+00:00,0.014,0.003,,,,
2026-06-14,Scotland,0.309,0.25,0.25,0.24,0.069,-22.4,2026-06-14T11:30:04.396705+00:00,0.411,0.368,0.2,0.3,0.2,0.3
2026-06-14,Senegal,1.218,0.65,0.55,0.576,0.642,-52.7,2026-06-14T11:30:04.396705+00:00,0.758,0.99,0.6,0.7,0.5,0.6
2026-06-14,South Africa,0.001,0.1,,0.096,-0.095,7284.0,2026-06-14T11:30:04.396705+00:00,0.025,0.006,,0.1,,
2026-06-14,South Korea,0.19,0.35,0.45,0.384,-0.194,101.7,2026-06-14T11:30:04.396705+00:00,0.404,0.286,0.3,0.4,0.4,0.5
2026-06-14,Spain,19.433,16.65,16.5,15.911,3.522,-18.1,2026-06-14T11:30:04.396705+00:00,15.781,18.047,16.6,16.7,16.3,16.7
2026-06-14,Sweden,0.32,0.55,0.25,0.384,-0.064,20.1,2026-06-14T11:30:04.396705+00:00,0.426,0.38,,,0.2,0.3
2026-06-14,Switzerland,1.579,0.95,0.85,0.864,0.715,-45.3,2026-06-14T11:30:04.396705+00:00,2.077,1.866,0.9,1.0,0.8,0.9
2026-06-14,Tunisia,0.005,0.1,,0.096,-0.091,2033.2,2026-06-14T11:30:04.396705+00:00,0.097,0.022,,0.1,,
2026-06-14,Turkey,1.07,0.65,0.45,0.528,0.542,-50.6,2026-06-14T11:30:04.396705+00:00,0.485,0.742,0.6,0.7,0.4,0.5
2026-06-14,United States,0.703,2.05,3.65,2.736,-2.033,289.2,2026-06-14T11:30:04.396705+00:00,0.434,0.569,2.0,2.1,3.6,3.7
2026-06-14,Uruguay,2.15,0.85,0.85,0.816,1.334,-62.1,2026-06-14T11:30:04.396705+00:00,2.565,2.42,0.8,0.9,0.8,0.9
2026-06-14,Uzbekistan,0.018,0.1,,0.096,-0.078,436.3,2026-06-14T11:30:04.396705+00:00,0.034,0.025,,0.1,,
2026-06-15,Algeria,0.187,0.15,0.15,0.145,0.042,-22.5,2026-06-15T14:58:17.622357+00:00,0.59,0.342,0.1,0.2,0.1,0.2
2026-06-15,Argentina,10.684,8.05,8.65,8.089,2.595,-24.3,2026-06-15T14:58:17.622357+00:00,9.272,10.251,8.0,8.1,8.6,8.7
2026-06-15,Australia,0.052,0.15,0.35,0.242,-0.191,369.4,2026-06-15T14:58:17.622357+00:00,0.497,0.165,,,0.3,0.4
2026-06-15,Austria,0.516,0.55,0.35,0.436,0.08,-15.5,2026-06-15T14:58:17.622357+00:00,0.783,0.655,,,0.3,0.4
2026-06-15,Belgium,2.166,1.95,1.85,1.841,0.325,-15.0,2026-06-15T14:58:17.622357+00:00,5.382,3.516,,,1.8,1.9
2026-06-15,Bosnia and Herzegovina,0.034,0.15,,0.145,-0.111,321.2,2026-06-15T14:58:17.622357+00:00,0.026,0.031,0.1,0.2,,
2026-06-15,Brazil,6.311,6.65,6.55,6.394,-0.083,1.3,2026-06-15T14:58:17.622357+00:00,9.417,7.94,6.6,6.7,6.5,6.6
2026-06-15,Canada,0.419,0.25,0.25,0.242,0.177,-42.2,2026-06-15T14:58:17.622357+00:00,0.293,0.361,0.2,0.3,0.2,0.3
2026-06-15,Cape Verde,0.003,0.1,,0.097,-0.094,3775.0,2026-06-15T14:58:17.622357+00:00,0.007,0.004,,,,
2026-06-15,Colombia,1.331,1.55,1.65,1.55,-0.219,16.4,2026-06-15T14:58:17.622357+00:00,4.675,2.57,1.5,1.6,1.6,1.7
2026-06-15,Croatia,1.803,0.85,0.75,0.775,1.028,-57.0,2026-06-15T14:58:17.622357+00:00,1.995,1.953,,,0.7,0.8
2026-06-15,Curacao,0.0,0.1,,0.097,-0.097,,2026-06-15T14:58:17.622357+00:00,0.0,0.0,,0.1,,
2026-06-15,Czechia,0.154,0.25,,0.242,-0.088,57.3,2026-06-15T14:58:17.622357+00:00,0.253,0.203,,,,
2026-06-15,DR Congo,0.027,0.1,,0.097,-0.07,254.9,2026-06-15T14:58:17.622357+00:00,0.049,0.038,,,,
2026-06-15,Ecuador,0.965,0.45,0.35,0.388,0.577,-59.8,2026-06-15T14:58:17.622357+00:00,1.398,1.196,0.4,0.5,0.3,0.4
2026-06-15,Egypt,0.097,0.25,0.15,0.194,-0.097,100.4,2026-06-15T14:58:17.622357+00:00,0.264,0.164,,,0.1,0.2
2026-06-15,England,11.742,9.65,10.35,9.688,2.055,-17.5,2026-06-15T14:58:17.622357+00:00,6.943,9.3,9.6,9.7,10.3,10.4
2026-06-15,France,14.917,16.05,16.35,15.694,-0.777,5.2,2026-06-15T14:58:17.622357+00:00,7.449,10.857,16.0,16.1,16.3,16.4
2026-06-15,Germany,4.654,6.15,6.05,5.909,-1.255,27.0,2026-06-15T14:58:17.622357+00:00,6.919,5.845,6.1,6.2,6.0,6.1
2026-06-15,Ghana,0.014,0.15,0.15,0.145,-0.131,945.4,2026-06-15T14:58:17.622357+00:00,0.035,0.023,0.1,0.2,0.1,0.2
2026-06-15,Haiti,0.0,0.1,0.15,0.121,-0.121,,2026-06-15T14:58:17.622357+00:00,0.0,0.0,,0.1,0.1,0.2
2026-06-15,Iran,0.03,0.15,0.15,0.145,-0.115,379.6,2026-06-15T14:58:17.622357+00:00,0.475,0.123,0.1,0.2,0.1,0.2
2026-06-15,Iraq,0.0,0.1,,0.097,-0.097,,2026-06-15T14:58:17.622357+00:00,0.009,0.0,,0.1,,
2026-06-15,Ivory Coast,0.429,0.35,0.55,0.436,-0.007,1.6,2026-06-15T14:58:17.622357+00:00,0.37,0.41,,,0.5,0.6
2026-06-15,Japan,1.02,2.05,1.55,1.744,-0.723,70.9,2026-06-15T14:58:17.622357+00:00,1.328,1.199,2.0,2.1,1.5,1.6
2026-06-15,Jordan,0.001,0.1,,0.097,-0.096,13739.4,2026-06-15T14:58:17.622357+00:00,0.012,0.003,,0.1,,
2026-06-15,Mexico,0.357,1.35,1.65,1.453,-1.096,307.4,2026-06-15T14:58:17.622357+00:00,0.754,0.534,1.3,1.4,1.6,1.7
2026-06-15,Morocco,1.135,2.25,2.25,2.18,-1.045,92.1,2026-06-15T14:58:17.622357+00:00,1.728,1.442,2.2,2.3,2.2,2.3
2026-06-15,Netherlands,4.63,5.05,4.65,4.698,-0.069,1.5,2026-06-15T14:58:17.622357+00:00,4.934,4.923,5.0,5.1,4.6,4.7
2026-06-15,New Zealand,0.002,0.1,,0.097,-0.095,4743.8,2026-06-15T14:58:17.622357+00:00,0.002,0.002,,0.1,,
2026-06-15,Norway,1.537,2.45,2.45,2.373,-0.837,54.4,2026-06-15T14:58:17.622357+00:00,2.042,1.825,2.4,2.5,2.4,2.5
2026-06-15,Panama,0.009,0.1,,0.097,-0.088,1013.5,2026-06-15T14:58:17.622357+00:00,0.011,0.01,,0.1,,
2026-06-15,Paraguay,0.09,0.15,0.15,0.145,-0.056,62.0,2026-06-15T14:58:17.622357+00:00,0.237,0.15,0.1,0.2,0.1,0.2
2026-06-15,Portugal,7.488,10.75,11.45,10.753,-3.265,43.6,2026-06-15T14:58:17.622357+00:00,8.12,8.031,10.7,10.8,11.2,11.7
2026-06-15,Qatar,0.0,0.1,,0.097,-0.097,96775.8,2026-06-15T14:58:17.622357+00:00,0.005,0.001,,,,
2026-06-15,Saudi Arabia,0.001,0.1,,0.097,-0.096,16046.0,2026-06-15T14:58:17.622357+00:00,0.012,0.003,,,,
2026-06-15,Scotland,0.317,0.25,0.25,0.242,0.075,-23.6,2026-06-15T14:58:17.622357+00:00,0.416,0.374,0.2,0.3,0.2,0.3
2026-06-15,Senegal,1.219,0.65,0.55,0.581,0.638,-52.3,2026-06-15T14:58:17.622357+00:00,0.764,0.994,0.6,0.7,0.5,0.6
2026-06-15,South Africa,0.001,0.1,,0.097,-0.096,7973.0,2026-06-15T14:58:17.622357+00:00,0.026,0.006,,0.1,,
2026-06-15,South Korea,0.189,0.45,0.45,0.436,-0.247,130.5,2026-06-15T14:58:17.622357+00:00,0.405,0.285,0.4,0.5,0.4,0.5
2026-06-15,Spain,19.486,16.25,17.35,16.275,3.211,-16.5,2026-06-15T14:58:17.622357+00:00,15.781,18.061,16.2,16.3,17.2,17.5
2026-06-15,Sweden,0.465,0.55,0.45,0.484,-0.02,4.2,2026-06-15T14:58:17.622357+00:00,0.71,0.592,,,0.4,0.5
2026-06-15,Switzerland,1.594,0.85,0.65,0.727,0.867,-54.4,2026-06-15T14:58:17.622357+00:00,2.083,1.877,0.8,0.9,0.6,0.7
2026-06-15,Tunisia,0.002,0.1,,0.097,-0.095,4998.7,2026-06-15T14:58:17.622357+00:00,0.033,0.008,,0.1,,
2026-06-15,Turkey,1.055,0.45,0.45,0.436,0.619,-58.7,2026-06-15T14:58:17.622357+00:00,0.473,0.728,0.4,0.5,0.4,0.5
2026-06-15,United States,0.699,2.05,3.55,2.713,-2.013,287.9,2026-06-15T14:58:17.622357+00:00,0.429,0.564,2.0,2.1,3.4,3.7
2026-06-15,Uruguay,2.151,0.85,0.75,0.775,1.376,-64.0,2026-06-15T14:58:17.622357+00:00,2.558,2.416,0.8,0.9,0.7,0.8
2026-06-15,Uzbekistan,0.017,0.1,,0.097,-0.08,480.1,2026-06-15T14:58:17.622357+00:00,0.032,0.024,,0.1,,
2026-06-16,Algeria,0.195,0.15,0.15,0.145,0.049,-25.3,2026-06-16T13:29:34.68728+00:00,0.62,0.358,0.1,0.2,0.1,0.2
2026-06-16,Argentina,11.053,9.25,8.45,8.584,2.469,-22.3,2026-06-16T13:29:34.68728+00:00,9.607,10.614,9.2,9.3,8.4,8.5
2026-06-16,Australia,0.053,0.15,0.35,0.242,-0.19,360.1,2026-06-16T13:29:34.68728+00:00,0.502,0.167,,,0.3,0.4
2026-06-16,Austria,0.54,0.55,0.35,0.436,0.104,-19.2,2026-06-16T13:29:34.68728+00:00,0.819,0.685,,,0.3,0.4
2026-06-16,Belgium,2.153,1.95,1.6,1.722,0.431,-20.0,2026-06-16T13:29:34.68728+00:00,5.343,3.493,,,1.5,1.7
2026-06-16,Bosnia and Herzegovina,0.036,0.15,,0.145,-0.109,303.0,2026-06-16T13:29:34.68728+00:00,0.028,0.033,0.1,0.2,,
2026-06-16,Brazil,6.283,6.65,6.65,6.45,-0.167,2.7,2026-06-16T13:29:34.68728+00:00,9.413,7.921,6.6,6.7,6.6,6.7
2026-06-16,Canada,0.413,0.25,0.25,0.242,0.17,-41.2,2026-06-16T13:29:34.68728+00:00,0.294,0.359,0.2,0.3,0.2,0.3
2026-06-16,Cape Verde,0.004,0.1,,0.097,-0.093,2265.7,2026-06-16T13:29:34.68728+00:00,0.011,0.007,,,,
2026-06-16,Colombia,1.336,1.55,1.65,1.552,-0.216,16.2,2026-06-16T13:29:34.68728+00:00,4.716,2.585,1.5,1.6,1.6,1.7
2026-06-16,Croatia,1.83,0.85,0.75,0.776,1.054,-57.6,2026-06-16T13:29:34.68728+00:00,2.042,1.991,,,0.7,0.8
2026-06-16,Curacao,0.0,0.1,,0.097,-0.097,96893.2,2026-06-16T13:29:34.68728+00:00,0.0,0.0,,0.1,,
2026-06-16,Czechia,0.154,0.25,,0.242,-0.089,57.6,2026-06-16T13:29:34.68728+00:00,0.266,0.208,,,,
2026-06-16,DR Congo,0.028,0.1,,0.097,-0.069,242.7,2026-06-16T13:29:34.68728+00:00,0.05,0.039,,,,
2026-06-16,Ecuador,0.93,0.45,0.35,0.388,0.542,-58.3,2026-06-16T13:29:34.68728+00:00,1.399,1.175,0.4,0.5,0.3,0.4
2026-06-16,Egypt,0.113,0.25,0.25,0.242,-0.13,115.2,2026-06-16T13:29:34.68728+00:00,0.308,0.192,,,0.2,0.3
2026-06-16,England,11.89,10.55,10.25,10.087,1.802,-15.2,2026-06-16T13:29:34.68728+00:00,7.043,9.425,10.5,10.6,10.2,10.3
2026-06-16,France,14.939,17.65,17.85,17.216,-2.277,15.2,2026-06-16T13:29:34.68728+00:00,7.487,10.893,17.6,17.7,17.8,17.9
2026-06-16,Germany,4.649,6.35,6.15,6.062,-1.413,30.4,2026-06-16T13:29:34.68728+00:00,6.939,5.85,6.3,6.4,6.1,6.2
2026-06-16,Ghana,0.013,0.15,0.15,0.145,-0.133,1045.6,2026-06-16T13:29:34.68728+00:00,0.035,0.022,0.1,0.2,0.1,0.2
2026-06-16,Haiti,0.0,0.1,0.15,0.121,-0.121,,2026-06-16T13:29:34.68728+00:00,0.0,0.0,,0.1,0.1,0.2
2026-06-16,Iran,0.024,0.1,0.15,0.121,-0.097,409.4,2026-06-16T13:29:34.68728+00:00,0.368,0.096,,0.1,0.1,0.2
2026-06-16,Iraq,0.0,0.1,,0.097,-0.097,96893.2,2026-06-16T13:29:34.68728+00:00,0.009,0.001,,0.1,,
2026-06-16,Ivory Coast,0.424,0.35,0.55,0.436,-0.012,2.9,2026-06-16T13:29:34.68728+00:00,0.374,0.41,,,0.5,0.6
2026-06-16,Japan,1.03,1.85,1.45,1.6,-0.571,55.4,2026-06-16T13:29:34.68728+00:00,1.342,1.211,1.8,1.9,1.4,1.5
2026-06-16,Jordan,0.001,0.1,,0.097,-0.096,9599.3,2026-06-16T13:29:34.68728+00:00,0.012,0.004,,0.1,,
2026-06-16,Mexico,0.378,1.25,1.85,1.503,-1.125,297.7,2026-06-16T13:29:34.68728+00:00,0.768,0.555,1.2,1.3,1.8,1.9
2026-06-16,Morocco,1.127,2.15,2.15,2.085,-0.959,85.1,2026-06-16T13:29:34.68728+00:00,1.738,1.441,2.1,2.2,2.1,2.2
2026-06-16,Netherlands,4.656,4.55,4.95,4.607,0.049,-1.0,2026-06-16T13:29:34.68728+00:00,4.96,4.95,4.5,4.6,4.9,5.0
2026-06-16,New Zealand,0.002,0.1,,0.097,-0.095,3941.4,2026-06-16T13:29:34.68728+00:00,0.002,0.002,,0.1,,
2026-06-16,Norway,1.529,2.45,2.45,2.376,-0.848,55.4,2026-06-16T13:29:34.68728+00:00,2.048,1.822,2.4,2.5,2.4,2.5
2026-06-16,Panama,0.009,0.1,,0.097,-0.088,954.3,2026-06-16T13:29:34.68728+00:00,0.011,0.01,,0.1,,
2026-06-16,Paraguay,0.089,0.15,0.15,0.145,-0.056,62.7,2026-06-16T13:29:34.68728+00:00,0.243,0.152,0.1,0.2,0.1,0.2
2026-06-16,Portugal,7.431,10.75,11.55,10.815,-3.384,45.5,2026-06-16T13:29:34.68728+00:00,8.134,8.008,10.7,10.8,11.5,11.6
2026-06-16,Qatar,0.0,0.1,,0.097,-0.097,96893.2,2026-06-16T13:29:34.68728+00:00,0.006,0.001,,,,
2026-06-16,Saudi Arabia,0.002,0.1,,0.097,-0.095,6366.2,2026-06-16T13:29:34.68728+00:00,0.019,0.006,,,,
2026-06-16,Scotland,0.312,0.25,0.15,0.194,0.119,-37.9,2026-06-16T13:29:34.68728+00:00,0.418,0.372,0.2,0.3,0.1,0.2
2026-06-16,Senegal,1.212,0.65,0.55,0.582,0.63,-52.0,2026-06-16T13:29:34.68728+00:00,0.775,0.998,0.6,0.7,0.5,0.6
2026-06-16,South Africa,0.001,0.1,,0.097,-0.096,7982.8,2026-06-16T13:29:34.68728+00:00,0.027,0.006,,0.1,,
2026-06-16,South Korea,0.203,0.35,0.55,0.436,-0.233,114.5,2026-06-16T13:29:34.68728+00:00,0.415,0.299,0.3,0.4,0.5,0.6
2026-06-16,Spain,19.244,14.15,14.65,13.967,5.277,-27.4,2026-06-16T13:29:34.68728+00:00,15.324,17.688,14.1,14.2,14.6,14.7
2026-06-16,Sweden,0.462,0.55,0.55,0.533,-0.071,15.4,2026-06-16T13:29:34.68728+00:00,0.714,0.592,,,0.5,0.6
2026-06-16,Switzerland,1.55,0.85,0.75,0.776,0.774,-49.9,2026-06-16T13:29:34.68728+00:00,2.068,1.844,0.8,0.9,0.7,0.8
2026-06-16,Tunisia,0.002,0.1,,0.097,-0.095,5004.9,2026-06-16T13:29:34.68728+00:00,0.035,0.008,,0.1,,
2026-06-16,Turkey,1.054,0.45,0.45,0.436,0.618,-58.6,2026-06-16T13:29:34.68728+00:00,0.483,0.735,0.4,0.5,0.4,0.5
2026-06-16,United States,0.715,2.05,3.5,2.692,-1.977,276.7,2026-06-16T13:29:34.68728+00:00,0.444,0.58,2.0,2.1,3.4,3.6
2026-06-16,Uruguay,1.915,0.65,0.85,0.727,1.188,-62.0,2026-06-16T13:29:34.68728+00:00,2.309,2.166,0.6,0.7,0.8,0.9
2026-06-16,Uzbekistan,0.017,0.1,,0.097,-0.08,457.4,2026-06-16T13:29:34.68728+00:00,0.034,0.025,,0.1,,
2026-06-17,Algeria,0.152,0.15,0.15,0.144,0.009,-5.6,2026-06-17T12:50:59.161615+00:00,0.49,0.281,0.1,0.2,0.1,0.2
2026-06-17,Argentina,11.475,11.65,10.45,10.592,0.883,-7.7,2026-06-17T12:50:59.161615+00:00,10.137,11.105,11.6,11.7,10.4,10.5
2026-06-17,Australia,0.052,0.15,0.25,0.192,-0.14,268.7,2026-06-17T12:50:59.161615+00:00,0.495,0.165,,,0.2,0.3
2026-06-17,Austria,0.613,0.55,0.45,0.479,0.133,-21.8,2026-06-17T12:50:59.161615+00:00,1.003,0.807,,,0.4,0.5
2026-06-17,Belgium,2.139,1.95,1.75,1.773,0.366,-17.1,2026-06-17T12:50:59.161615+00:00,5.331,3.477,,,1.7,1.8
2026-06-17,Bosnia and Herzegovina,0.042,0.15,,0.144,-0.102,245.6,2026-06-17T12:50:59.161615+00:00,0.03,0.036,0.1,0.2,,
2026-06-17,Brazil,6.243,6.65,6.75,6.422,-0.179,2.9,2026-06-17T12:50:59.161615+00:00,9.26,7.829,6.6,6.7,6.7,6.8
2026-06-17,Canada,0.381,0.25,0.25,0.24,0.141,-37.1,2026-06-17T12:50:59.161615+00:00,0.287,0.341,0.2,0.3,0.2,0.3
2026-06-17,Cape Verde,0.004,0.1,,0.096,-0.092,2182.2,2026-06-17T12:50:59.161615+00:00,0.011,0.007,,,,
2026-06-17,Colombia,1.339,1.45,1.65,1.486,-0.147,10.9,2026-06-17T12:50:59.161615+00:00,4.731,2.592,1.4,1.5,1.6,1.7
2026-06-17,Croatia,1.827,0.85,0.75,0.767,1.06,-58.0,2026-06-17T12:50:59.161615+00:00,2.043,1.99,,,0.7,0.8
2026-06-17,Curacao,0.0,0.1,,0.096,-0.096,,2026-06-17T12:50:59.161615+00:00,0.0,0.0,,0.1,,
2026-06-17,Czechia,0.15,0.25,,0.24,-0.09,60.1,2026-06-17T12:50:59.161615+00:00,0.261,0.204,,,,
2026-06-17,DR Congo,0.027,0.1,,0.096,-0.069,252.4,2026-06-17T12:50:59.161615+00:00,0.049,0.038,,,,
2026-06-17,Ecuador,0.929,0.45,0.45,0.431,0.498,-53.6,2026-06-17T12:50:59.161615+00:00,1.365,1.16,0.4,0.5,0.4,0.5
2026-06-17,Egypt,0.113,0.25,0.25,0.24,-0.127,112.8,2026-06-17T12:50:59.161615+00:00,0.3,0.189,,,0.2,0.3
2026-06-17,England,11.915,10.45,10.35,9.969,1.946,-16.3,2026-06-17T12:50:59.161615+00:00,7.041,9.431,10.4,10.5,10.3,10.4
2026-06-17,France,15.37,18.45,18.85,17.877,-2.507,16.3,2026-06-17T12:50:59.161615+00:00,7.9,11.346,18.4,18.5,18.8,18.9
2026-06-17,Germany,4.52,5.65,6.05,5.607,-1.088,24.1,2026-06-17T12:50:59.161615+00:00,6.742,5.684,5.6,5.7,6.0,6.1
2026-06-17,Ghana,0.014,0.15,0.15,0.144,-0.13,927.0,2026-06-17T12:50:59.161615+00:00,0.035,0.023,0.1,0.2,0.1,0.2
2026-06-17,Haiti,0.0,0.1,0.15,0.12,-0.12,39839.3,2026-06-17T12:50:59.161615+00:00,0.0,0.0,,0.1,0.1,0.2
2026-06-17,Iran,0.024,0.1,0.15,0.12,-0.096,399.2,2026-06-17T12:50:59.161615+00:00,0.361,0.096,,0.1,0.1,0.2
2026-06-17,Iraq,0.0,0.1,,0.096,-0.096,,2026-06-17T12:50:59.161615+00:00,0.004,0.0,,0.1,,
2026-06-17,Ivory Coast,0.422,0.35,0.65,0.479,-0.057,13.6,2026-06-17T12:50:59.161615+00:00,0.348,0.394,,,0.6,0.7
2026-06-17,Japan,1.003,1.65,1.55,1.534,-0.53,52.9,2026-06-17T12:50:59.161615+00:00,1.311,1.181,1.6,1.7,1.5,1.6
2026-06-17,Jordan,0.0,0.1,,0.096,-0.095,23863.6,2026-06-17T12:50:59.161615+00:00,0.006,0.002,,0.1,,
2026-06-17,Mexico,0.382,1.45,1.65,1.486,-1.104,288.9,2026-06-17T12:50:59.161615+00:00,0.768,0.558,1.4,1.5,1.6,1.7
2026-06-17,Morocco,1.1,2.35,2.25,2.205,-1.105,100.4,2026-06-17T12:50:59.161615+00:00,1.707,1.411,2.3,2.4,2.2,2.3
2026-06-17,Netherlands,4.564,4.45,4.3,4.194,0.371,-8.1,2026-06-17T12:50:59.161615+00:00,4.854,4.847,4.4,4.5,4.1,4.5
2026-06-17,New Zealand,0.002,0.1,,0.096,-0.094,5538.5,2026-06-17T12:50:59.161615+00:00,0.002,0.002,,0.1,,
2026-06-17,Norway,1.735,2.65,2.85,2.636,-0.9,51.9,2026-06-17T12:50:59.161615+00:00,2.424,2.112,2.6,2.7,2.8,2.9
2026-06-17,Panama,0.008,0.1,,0.096,-0.087,1041.1,2026-06-17T12:50:59.161615+00:00,0.01,0.009,,0.1,,
2026-06-17,Paraguay,0.084,0.15,0.15,0.144,-0.06,71.2,2026-06-17T12:50:59.161615+00:00,0.233,0.144,0.1,0.2,0.1,0.2
2026-06-17,Portugal,7.453,10.25,11.6,10.472,-3.019,40.5,2026-06-17T12:50:59.161615+00:00,8.141,8.021,10.2,10.3,11.5,11.7
2026-06-17,Qatar,0.0,0.1,,0.096,-0.096,95754.3,2026-06-17T12:50:59.161615+00:00,0.006,0.001,,,,
2026-06-17,Saudi Arabia,0.001,0.1,,0.096,-0.094,6746.7,2026-06-17T12:50:59.161615+00:00,0.018,0.005,,,,
2026-06-17,Scotland,0.304,0.25,0.25,0.24,0.064,-21.1,2026-06-17T12:50:59.161615+00:00,0.406,0.362,0.2,0.3,0.2,0.3
2026-06-17,Senegal,1.08,0.65,0.55,0.575,0.505,-46.8,2026-06-17T12:50:59.161615+00:00,0.626,0.847,0.6,0.7,0.5,0.6
2026-06-17,South Africa,0.001,0.1,,0.096,-0.095,9485.4,2026-06-17T12:50:59.161615+00:00,0.026,0.005,,0.1,,
2026-06-17,South Korea,0.205,0.35,0.45,0.383,-0.179,87.3,2026-06-17T12:50:59.161615+00:00,0.408,0.298,0.3,0.4,0.4,0.5
2026-06-17,Spain,18.971,13.25,12.95,12.557,6.414,-33.8,2026-06-17T12:50:59.161615+00:00,15.064,17.407,13.2,13.3,12.9,13.0
2026-06-17,Sweden,0.447,0.55,0.45,0.479,-0.033,7.3,2026-06-17T12:50:59.161615+00:00,0.694,0.573,,,0.4,0.5
2026-06-17,Switzerland,1.315,0.85,0.75,0.767,0.549,-41.7,2026-06-17T12:50:59.161615+00:00,1.881,1.62,0.8,0.9,0.7,0.8
2026-06-17,Tunisia,0.002,0.1,,0.096,-0.094,5225.2,2026-06-17T12:50:59.161615+00:00,0.034,0.008,,0.1,,
2026-06-17,Turkey,1.027,0.45,0.45,0.431,0.595,-58.0,2026-06-17T12:50:59.161615+00:00,0.472,0.717,0.4,0.5,0.4,0.5
2026-06-17,United States,0.717,2.25,3.6,2.804,-2.087,291.1,2026-06-17T12:50:59.161615+00:00,0.449,0.584,2.2,2.3,3.5,3.7
